Frame,x_idx,y_idx,z_idx,mux,muy,muz,gamma,signal
2305,60.6486531,83.22549621,16.88394633,0.60483,-0.68699,0.40277,0.89878,26649
2305,46.98426492,67.11648743,30.97506619,0.62427,-0.73104,0.27543,1,11348
2305,47.40351796,52.69466174,21.80085855,0.67657,-0.33407,0.65624,1,878.28
2305,44.7339396,47.81424533,38.84110863,-0.90471,-0.38836,0.17515,1,4083.4
2306,87.75456571,99.00394873,16.27243221,-0.13917,0.97451,-0.17594,0.69142,7884.9
2306,0.999252135,-1.000538463,14.95729692,0.93193,-0.18596,0.31132,1,341.96
2306,56.61571713,53.90784809,15.86306595,0.28517,-0.53049,0.79829,0.8286,1750.2
2307,42.37786619,50.55184947,29.42848168,0.93113,0.18838,0.31225,1,4415
2307,63.2957955,86.61182823,17.04488685,0.4916,-0.76641,0.41346,0.50769,5232
2310,9.064226633,53.66075355,17.10187415,0.68297,-0.65472,0.32387,0.57846,5389
2311,19.13647038,47.67379631,14.40220171,0.85974,0.29192,0.41908,0.69468,7247.1
2311,17.88454463,48.46040056,18.17700465,0.86604,-0.30559,0.39571,1,2706.4
2311,5.437082131,38.73830713,15.8348864,-0.88483,0.46062,-0.070113,1,7962.8
2311,10.55696487,52.09915192,42.3052186,-0.50671,-0.55286,0.66151,1,4445.6
2312,68.80067906,45.42047953,29.22192141,0.82765,-0.53154,-0.18015,0.95775,10663
2312,53.78818972,44.27834034,19.56848198,-0.12969,0.43,0.89347,0.58002,2781.4
2312,67.4829412,34.16556232,35.78832433,0.52763,-0.35532,0.77159,1,2521.8
2313,44.12712207,62.91139297,30.4366035,-0.71594,0.68831,-0.11689,1,6783.5
2313,45.44949669,67.77909568,36.48383864,-0.80515,0.5842,-0.10218,0.5612,10766
2313,69.49469764,46.05960483,28.29785961,-0.90243,0.25181,0.34958,0.95215,4157.6
2313,55.4284069,54.730649,15.17446191,0.12886,0.83614,0.53317,0.68662,1163.6
2314,18.13134002,74.35432341,17.74728151,-0.79725,0.60131,-0.053016,0.59923,10806
2314,40.36147299,68.24277189,16.56909523,-0.67752,-0.038749,0.73448,0.68053,4084.7
2315,18.47685358,75.75881359,16.49445832,0.77116,-0.61055,-0.18037,0.59535,5036.3
2315,43.13081652,62.37218242,33.43703726,-0.90592,0.4211,-0.044578,0.86507,6935.6
2316,84.86631168,14.61936671,17.28465232,-0.21847,0.97356,0.066718,0.91169,9864.9
2316,48.06238689,71.06521381,32.79387349,0.63689,-0.48452,0.59967,0.57199,5411.5
2316,18.08945959,75.13060712,17.14181013,0.81431,-0.53498,-0.22515,0.84155,2653.3
2320,55.00002991,51.98887177,16.45302661,-0.21749,-0.29838,0.92934,1,729.66
2321,54.47383221,49.69874508,16.61007823,-0.24803,0.1513,0.95687,0.65764,2307.5
2322,59.00350001,50.5313131,15.6604544,0.26609,-0.45789,0.84825,0.85147,3964.1
2322,81.2451501,80.10839553,15.18627818,0.62895,-0.77739,-0.0088625,0.28401,3867
2323,41.43091972,54.0267586,29.70025577,-0.92265,0.10326,-0.37154,1,4764.1
2323,54.60934532,47.79151024,16.90279253,-0.57251,0.76807,-0.28689,0.41412,1964.4
2323,66.63486247,55.75866401,20.24993643,-0.64149,-0.27262,0.71705,0.8656,3553.8
2324,66.7320849,53.9642371,20.77927517,-0.67694,-0.20225,0.7077,0.85703,5477.2
2324,91.49239421,98.99647008,16.51689427,-0.20534,-0.97735,-0.051276,0.56385,7735
2324,69.42589407,12.50141346,17.69164037,-0.98157,0.15979,-0.10478,1,5644.5
2325,90.4184603,96.68855916,17.22287868,0.20501,0.94257,0.26369,1,6977.2
2325,66.85623046,54.18410937,20.76147599,-0.69855,-0.12272,0.70496,0.82401,4751.7
2325,70.68380274,34.72496522,35.14964776,0.30572,-0.23726,0.92209,1,978.67
2325,37.98834827,2.707375443,15.77302302,-0.9761,0.16063,0.14639,0.60351,6598.4
2326,90.60542651,96.33706269,17.25249413,0.24932,0.92881,0.27413,0.5946,7136.1
2326,87.78298458,17.13667978,17.18518629,0.71703,-0.62878,0.30084,0.3022,4980.6
2327,90.2778617,96.6047983,16.86046338,0.2254,0.92435,0.30786,1,5004.1
2328,90.56653754,96.78877305,16.96396787,-0.29794,-0.91871,-0.25925,1,5569.8
2329,36.22922058,68.65409755,17.004203,0.45287,-0.74898,0.48367,0.91249,10651
2329,78.10411774,76.63830265,16.65674499,-0.55812,0.79418,0.24038,0.45454,6033
2329,69.91051049,48.39862692,38.77978372,0.013617,0.084208,0.99636,1,1.97E+05
2329,68.03935265,43.92340368,35.02251073,-0.67074,0.72369,0.16244,1,7311
2329,65.65007404,43.01190601,35.64024709,0.72899,-0.66254,0.17206,1,2413.8
2329,90.43940051,96.83214921,17.31411819,-0.020686,-0.99732,0.070135,0.77304,9138.9
2330,69.78337347,46.22817356,39.8671792,0.86699,-0.34228,0.36217,0.6693,17428
2330,90.95692298,96.2368488,17.40296454,0.23393,0.94271,0.23784,0.59181,6794.1
2330,103.8531044,103.0005385,11.50410578,0.56841,0.82014,0.065408,1,4891.7
2331,81.23168853,57.96366873,16.57672345,-0.16875,-0.086091,0.98189,0.57754,5901
2331,95.37231703,18.43946034,17.31651136,0.35657,-0.91578,-0.18497,0.52565,10181
2331,71.42568467,53.30177842,29.94899562,0.85722,0.034452,-0.5138,0.66027,3908.1
2331,60.68140958,37.91341221,30.11352588,-0.70653,0.50157,0.49925,0.45283,3948.6
2332,71.30004338,54.89039293,27.44170394,-0.8777,-0.26504,0.39925,0.91512,7368.4
2332,39.12211137,20.58284099,18.69811688,-0.17516,0.11957,0.97725,0.31853,3046.2
2332,45.81983936,22.386691,16.47127451,0.64461,-0.57751,0.50096,0.53362,3088.3
2333,76.73402935,39.26988947,17.2139043,-0.0064256,-0.99568,0.09262,1,1281.3
2333,59.8031171,56.52971267,15.99416665,0.75178,-0.28817,0.59311,0.71526,2118.6
2334,4.578533287,82.96374351,16.82307013,0.74701,-0.59478,0.29701,0.62146,12505
2335,58.64916164,102.0582288,14.85626786,-0.49916,0.83297,0.23876,1,3481.3
2336,55.20599189,63.22100902,19.47813991,0.73266,-0.58689,0.34462,0.5288,4669.8
2337,54.9038545,63.09432071,19.16672899,0.45126,-0.73637,0.50411,0.69399,9051.8
2338,77.20368847,24.74246526,17.42166116,0.76564,-0.45328,0.45644,0.83663,6355.8
2339,68.25324199,43.43938555,29.48875959,-0.80178,0.59702,-0.026893,1,4108.8
2340,87.08447881,28.1751649,17.2659557,-0.99242,-0.1044,-0.064838,0.88429,4677.1
2340,55.00421796,52.52040923,17.20089145,-0.47434,0.31579,0.82176,1,1128.6
2342,87.19217135,65.6071466,16.26386167,0.30381,-0.94836,0.091193,0.48895,3865.3
2342,67.27204332,29.44503941,17.44230223,-0.75005,0.66001,0.04259,0.25158,4126.6
2342,62.09696816,83.13724816,15.93352977,-0.38163,-0.45011,0.80732,0.21334,4873.3
2342,0.897542516,-2.277891619,9.969038395,-0.95069,-0.23862,-0.19812,1,9075.6
2342,14.75846957,100.9110041,11.36500292,-0.5377,0.84137,0.054519,0.99446,3775.3
2342,105.0003291,77.21715004,12.92968575,-0.23279,0.77897,0.58225,1,2907.6
2343,64.71973017,45.30815023,22.39735555,-0.64231,0.56562,0.51721,0.88936,6969.2
2343,62.04910481,82.14109218,16.92463018,-0.56988,-0.022167,0.82143,0.78644,9883.8
2343,93.39197092,54.66483689,13.47184289,-0.10982,-0.68254,0.72255,0.75846,7169.3
2343,40.34232765,69.64726207,12.23117998,0.66369,-0.46771,-0.58375,0.67105,3224.1
2343,67.00729916,76.33915671,9.599144443,0.62778,0.53253,0.56772,0.54832,6028.2
2343,0.628311172,103.0005385,16.45302661,0.99443,0.1014,-0.028614,1,2591.4
2344,62.94758963,83.12378659,17.11354084,0.68627,-0.070558,-0.72391,0.45314,6071.2
2344,56.25853688,80.37762688,13.17648115,0.23831,0.88754,0.39432,0.41409,5154.5
2344,51.91903615,65.92259599,16.91191648,0.83384,-0.44589,0.3254,0.29111,5002.5
2344,34.11620324,-3.000329061,8.226513305,-0.98961,0.13429,0.051416,1,1684.3
2344,22.63498213,-0.074681784,14.94948696,0.53921,0.79604,0.27489,1,4015.6
2345,78.60518719,22.77857218,17.11922461,0.3995,-0.91332,0.079031,0.59086,4475.2
2345,67.04917959,29.64845865,17.25922491,-0.42711,0.87223,-0.23832,0.33934,4680.7
2345,68.29512243,61.78480937,28.08471813,-0.78882,-0.47064,0.3953,0.66635,4036.7
2346,17.55997128,45.89268139,18.17775252,-0.4968,0.83834,-0.22445,0.48308,18879
2346,105.0003291,69.47674888,9.730020791,-0.64565,0.52938,0.55035,1,3897.5
2347,16.66702066,44.68218736,18.08038051,-0.60127,0.65442,0.45849,0.17243,34299
2348,19.01082908,43.73165114,18.00978207,-0.30463,0.42326,0.85326,0.29679,13037
2348,38.8015765,59.23533811,45.11868615,-0.21237,-0.43821,0.87342,0.74165,7004.7
2348,32.72667036,78.93424772,16.60514232,0.40922,-0.88155,0.23539,0.83768,5889.8
2350,34.19697264,74.02077569,16.95424563,0.12599,0.91209,0.39015,0.57079,4819.6
2350,21.93647636,86.08832284,13.66195013,0.42603,-0.84944,0.31138,0.50707,7303.6
2350,51.44898814,4.792422633,16.8752711,0.078678,-0.97166,0.22291,0.799,4359.9
2351,66.89063224,29.27452623,17.37843457,-0.5109,0.81753,-0.26574,0.25819,3517.5
2352,66.86520484,29.42709066,17.12072034,-0.5702,-0.40622,0.71404,0.19209,3391.8
2353,68.67354204,47.09719252,43.47936641,0.7903,-0.50243,0.3507,0.87817,6804.3
2353,58.81354234,38.26311381,33.56866147,0.50757,-0.83551,0.21048,0.70588,8361.9
2353,66.80986284,29.29995363,17.01033549,0.55596,-0.63842,-0.53229,0.45252,4420.8
2353,1.208654292,103.1097267,11.51098613,0.27566,-0.95677,0.092759,1,13485
2353,100.9588674,97.62937314,16.6821724,-0.29664,0.91254,-0.28155,0.5601,31150
2353,67.0043077,56.30520364,20.90955323,-0.74667,-0.2524,0.61545,0.87971,3009.2
2353,51.48161,23.81212139,17.20777181,-0.60712,0.794,-0.03101,0.19581,2511.5
2354,11.55312084,64.46740057,17.38725937,0.56624,-0.82201,-0.060545,0.97684,9439
2354,35.97090806,58.43796461,16.54396697,0.63741,-0.68526,0.35233,0.97009,6796.9
2354,69.62183466,44.25216507,37.15542127,-0.87956,0.47352,0.046535,0.63093,6454.3
2354,101.4300223,97.88514292,16.22779963,0.041744,-0.96391,0.26294,0.93358,28936
2354,66.63486247,57.42027013,21.62525988,-0.69895,-0.34434,0.62682,1,2811.9
2355,57.97354054,51.456392,15.65560824,-0.59564,-0.1393,0.79108,1,1960
2356,58.19027177,50.53440926,16.02441031,-0.34824,-0.40337,0.84618,1,1851.3
2357,45.72770241,42.06780143,30.00882481,-0.74346,-0.61293,-0.26754,0.47607,3941.3
2357,54.25710098,53.25556038,15.02166116,-0.31161,-0.55063,0.77441,0.78135,2166.6
2357,67.4171291,66.06050227,35.21695559,-0.73344,-0.67003,0.11458,0.44144,4851.9
2357,56.90798271,44.25007105,43.52124684,-0.53762,0.42021,-0.73102,0.78433,5162.4
2357,67.25409456,28.65080695,17.01123293,-0.85475,0.25111,0.45425,0.28499,3221.4
2357,-1.516565206,59.89809594,10.16856874,0.48391,-0.84307,0.23465,1,9956.8
2357,-0.210793185,71.99705341,8.226513305,0.56426,0.74893,0.34744,1,2737
2357,6.573836696,102.8434868,14.57097985,-0.33327,-0.88279,0.33107,1,2359.6
2357,10.21145131,2.062715946,16.5454627,-0.91192,0.1015,0.39761,0.87627,6849.8
2358,58.03112613,42.75718324,32.15818837,0.63188,-0.47632,0.61143,1,1741.9
2358,35.37710337,58.20792138,16.77969397,-0.84578,0.53194,0.041188,0.35176,5463.5
2358,66.80687138,46.49486217,39.97487174,0.79496,-0.47973,0.37134,0.89811,8428.8
2358,47.12725668,42.70214039,26.78148885,0.43433,0.81777,0.37764,1,4365.5
2358,69.84170693,12.91423486,17.37723799,-0.90787,0.39006,-0.15372,0.68794,5708.1
2358,45.99992521,36.99997009,42.62829621,0.94846,0.28499,-0.13857,1,987.02
2359,35.19911154,58.80337137,16.56700121,-0.82046,0.57147,0.016315,0.48049,7249.3
2359,65.4189838,45.32460326,41.53043062,0.61221,-0.64265,0.46065,0.88659,9423.9
2359,26.67195656,36.19407093,10.21732952,-0.82758,0.44057,0.34785,1,1457.5
2359,22.82045261,51.04857233,56.8885831,-0.93185,-0.0065472,0.36278,1,6033.6
2360,38.68834976,20.44074667,18.03835051,0.7367,-0.4235,0.52719,0.2452,4308.7
2361,39.36232556,19.41318037,18.34691954,0.65925,-0.43099,0.61615,0.51921,6197.7
2361,60.21234874,66.4553749,25.1372332,-0.18294,0.88868,-0.42044,0.90479,5259.3
2362,60.33185755,66.67075998,25.64667873,0.14267,-0.91475,0.37799,0.63971,4173.1
2362,35.92154898,59.36516745,16.40540258,0.65732,-0.67587,0.33335,0.63251,6536.6
2362,70.29640875,59.88687796,31.57485379,-0.87347,-0.28649,0.39366,0.85149,6069.6
2362,55.83105733,66.22503253,13.37735764,-0.91745,0.25699,0.30373,0.50515,4095.1
2362,38.78153372,20.01446371,17.85288003,-0.8465,0.47756,-0.23533,0.2458,7192.4
2363,70.1932034,58.5896316,28.40315898,-0.84164,-0.37192,0.39155,0.79846,7599.9
2363,75.0692822,41.41536414,34.97763884,-0.67504,-0.071274,0.73433,1,2367.8
2363,94.3582123,91.65542875,16.89396772,-0.070177,-0.93176,0.35623,0.80848,7889.7
2363,46.82137996,48.80980301,12.4325052,-0.51899,-0.75178,0.40679,0.85921,4165.3
2363,67.34832553,63.97096789,39.66375997,0.65472,-0.55112,0.51731,0.72635,4045.8
2363,3.147119972,101.2744664,20.66993733,-0.74581,0.66427,-0.05014,1,5524.7
2364,36.04449796,58.86888434,17.16275035,-0.62712,0.75151,-0.20482,0.52377,4683.5
2364,43.74002722,64.4910331,28.05211122,0.692,-0.55994,0.45564,1,4039.3
2364,66.5107169,29.7367067,17.16873327,-0.52761,0.63082,0.56895,0.48158,2805.3
2365,35.34120586,58.50916134,16.96277129,0.58317,-0.76609,0.27023,0.70726,6984.8
2365,89.69452713,99.92980541,16.61591157,0.35905,-0.92431,0.12936,1,6700.3
2366,59.6116637,91.90671134,14.60653335,-0.90036,0.3981,0.17571,0.45352,2916.7
2367,62.22545134,90.07444247,16.64193727,0.8039,-0.52489,0.2797,0.81564,6505.2
2367,66.70366603,29.83991205,17.53802893,0.51311,-0.62507,-0.58822,0.69923,2797.9
2368,66.76199949,8.177258926,17.31845581,0.66681,-0.67494,0.31596,0.60724,4496
2369,66.73058917,29.61106541,17.28495146,-0.6212,0.50406,0.60002,0.40803,2945.4
2370,66.59447777,29.7770914,17.10740835,-0.62552,0.68744,0.36899,0.45873,4402.3
2371,42.38953288,58.72469599,29.29386601,-0.8658,0.38865,-0.3152,0.91992,6561.5
2371,54.15180161,39.69677072,40.3203853,0.066621,-0.90352,0.42334,0.66941,6403.3
2371,66.74704219,29.29097925,17.57497345,0.1268,-0.54633,0.82792,0.54338,2318.2
2371,91.17679525,92.87145699,16.42816758,-0.36003,0.90927,-0.20882,0.69175,5198.3
2372,42.66100782,58.85392704,29.37508413,0.84584,-0.46694,0.25791,1,3586.5
2372,37.08956429,76.39150725,12.19797478,-0.73803,-0.62674,0.25001,0.7034,5653.1
2372,39.57008241,73.29833824,41.88043137,0.37885,-0.17162,0.9094,0.851,3347.7
2372,60.80705087,26.31746863,17.7556576,0.23084,-0.59989,0.76605,0.71224,4959.2
2373,44.55235802,67.22118851,23.6127855,0.22429,-0.69576,-0.68236,1,548.48
2373,65.41165473,29.77110849,17.11518614,0.44103,-0.81432,0.37733,0.3385,4693
2373,39.18373544,77.90967288,14.87732175,-0.48289,0.84126,-0.24308,0.35557,6130.2
2373,44.30137458,67.00580343,34.23426118,-0.76042,0.57877,-0.29459,1,6833.7
2373,38.94411954,80.82036286,21.82224748,0.60993,0.77228,-0.17767,0.91495,1579.9
2373,58.05445952,68.81114917,31.45818688,0.14286,-0.95839,0.24713,0.73546,5007.6
2373,45.12926096,38.19625469,9.220724831,-0.81424,0.30794,0.49212,1,4170.5
2373,55.26327834,27.69353994,13.03423725,0.83018,-0.19722,0.52145,0.99338,4306.1
2374,43.67316811,65.99020297,33.63447358,-0.65019,0.71753,-0.2498,0.73754,6913
2374,67.46200099,56.64069581,44.50394125,0.85163,0.24245,0.46469,0.28042,9116.9
2375,40.89769209,78.64407616,16.45841124,0.81663,-0.41514,0.40096,0.71333,8555.2
2375,78.84599967,62.38938331,16.87841213,-0.9813,0.18395,-0.056655,0.74732,3598.5
2376,14.26936596,28.38755852,17.41119105,-0.40611,0.77125,0.49015,0.78108,10254
2376,43.7069716,19.82600176,35.50712715,0.30695,-0.24292,0.9202,1,1595.7
2376,57.14954305,44.40099017,20.23303469,-0.018385,0.60305,0.79749,0.76422,2791.5
2378,24.8905425,54.41729363,17.27657538,-0.65957,0.74257,-0.1164,0.53135,4067.4
2379,59.49529593,53.37626576,15.88345274,0.44911,0.017701,0.8933,0.52762,2674
2379,17.62727912,97.95544221,11.80265342,0.5271,-0.78772,0.31884,0.70413,6471.4
2380,25.84033086,89.02444022,17.05819884,0.73345,0.6788,0.035719,0.42072,4917.6
2380,70.19469913,52.77363627,25.57832389,-0.87486,-0.13006,0.46659,0.92741,6787.5
2380,77.422065,8.337302003,17.44469539,0.013418,0.99956,0.026442,0.93525,10635
2381,77.87826256,8.353755029,17.41837055,-0.054587,0.99341,0.10075,0.69989,11361
2381,59.69348011,69.72504001,35.39943461,-0.041067,-0.98669,-0.15737,0.62257,7786.6
2382,68.92482463,48.49569978,25.28411385,-0.84072,0.32677,0.43174,1,3170.3
2383,66.64383685,29.56619352,17.45142618,-0.4542,0.73472,0.50388,0.49333,4215
2384,42.24684027,8.628969293,17.17710935,-0.8735,0.46375,-0.14809,0.43581,9561.9
2385,58.3118746,95.90479681,17.67473862,-0.86513,0.48832,-0.11442,0.50451,7226.5
2385,59.99412178,10.44628087,17.17980167,-0.99931,0.034838,-0.013122,0.74837,74099
2385,87.10541903,5.58515937,17.43078511,0.45356,-0.83164,0.32041,1,6642.1
2385,37.80646754,97.75800589,29.33559687,0.25008,0.61892,0.74458,1,3503.4
2386,87.20264146,5.78109996,17.51409725,0.47365,-0.82534,0.30735,1,7275.7
2387,58.75042254,49.92162376,15.92358317,0.70353,-0.58317,0.40616,0.57785,3958.8
2387,9.75974094,56.16370761,17.28091299,-0.59223,-0.24507,0.7676,0.67626,3176.4
2388,53.05064541,44.80558505,20.7514546,0.042871,0.69234,0.7203,0.71114,6059.2
2388,22.17878457,103.5330182,11.85694841,-0.99654,0.0099776,-0.082483,0.69409,2204.9
2389,53.62036885,44.35043451,20.74322808,-0.11426,0.70931,0.69558,0.86918,5410.5
2389,67.92567719,47.85851893,25.48798181,0.83678,-0.39751,-0.37653,0.74405,6243.5
2389,7.967856769,94.02466458,17.00166026,0.12169,-0.33006,0.93608,0.81563,5076.5
2389,61.40788549,53.08878651,16.28016513,-0.53861,0.26499,0.7998,0.78555,4161.1
2390,54.10304082,43.98158757,21.05419029,0.018398,0.75758,0.65248,0.91977,4957.2
2390,64.11874598,54.62430262,18.94625843,-0.56233,-0.19603,0.80334,0.92769,2809.1
2390,8.759097776,94.83684581,16.86510014,0.33894,-0.2042,0.91838,1,3457.1
2391,6.60375129,94.06504928,16.9322584,0.16417,-0.26085,0.95132,0.91365,5411.6
2391,63.64893728,54.13549815,17.9836068,-0.54062,-0.14715,0.8283,0.66094,3949.2
2391,82.99964102,58.71796521,49.35907983,0.37448,0.23235,0.89765,1,5663.4
2391,-3.000329061,84.77806363,8.226513305,-0.71398,0.69755,0.060509,1,3492.4
2392,63.79252733,54.58242218,17.8109996,0.49806,0.020767,-0.86689,0.65101,3445.2
2392,73.15773965,51.38595809,17.49360576,-0.080416,0.91738,0.3898,1,9938.8
2392,76.37056703,64.24842574,17.09948098,0.53376,-0.78739,0.3084,0.93313,6867.7
2392,66.70665749,42.16876318,14.34475074,-0.93078,-0.31879,-0.17893,1,5716.1
2392,97.38407347,75.26671852,18.38356492,-0.020617,-0.85499,-0.51823,0.49714,12877
2392,54.00028419,69.96734822,35.81375174,0.31602,-0.9409,0.12186,0.96436,8986.6
2392,71.84149752,38.61760175,25.99413674,-0.99432,-0.092832,0.052072,1,2799
2392,79.04642745,46.08922028,13.25904543,0.64395,-0.64263,-0.41516,1,3867.5
2392,0.472755284,96.55394349,14.65819585,-0.57425,-0.52034,0.63204,1,7583.4
2393,79.50112928,60.71700794,17.5160417,0.47697,-0.87144,-0.11442,0.5471,11137
2393,94.22509236,74.22269919,21.96374351,0.41621,0.72631,0.54704,1,3424.2
2393,64.51646051,55.16485933,18.87610871,-0.58014,-0.21772,0.78488,0.81887,3201.6
2393,7.219991923,94.33128917,17.23993,0.38692,0.10577,0.91603,0.85705,3482.7
2393,26.99952137,12.59863589,18.21454747,-0.82044,-0.033245,0.57077,1,1304
2394,8.564652916,94.33577636,16.07239332,0.29629,-0.28999,0.91001,0.7631,6078.6
2394,40.88333308,75.88744634,11.09741687,0.48504,-0.75481,-0.44159,0.73595,2986.4
2394,13.07876513,78.75924735,13.10782715,-0.31559,-0.90773,-0.27645,1,3137
2394,76.81928594,64.70223013,37.89132028,-0.19642,-0.31898,0.92718,1,4422
2394,41.15226528,52.3721525,35.70007628,-0.99193,0.010449,0.12635,0.80753,6243.4
2395,55.24547916,65.33163319,21.8708587,-0.87761,0.42681,-0.21822,0.52584,4871.1
2395,6.672554856,94.06504928,16.69578354,0.32025,0.25276,0.91299,0.84951,3563.3
2395,64.15419477,54.55430247,18.86533946,-0.60073,0.024696,0.79907,0.78885,2792.5
2395,15.15334221,91.35029989,10.85974543,-0.51716,0.42933,0.74042,1,2540.5
2395,25.90165577,80.74557638,16.69982201,-0.35084,0.93408,-0.066358,0.47,5025.5
2395,72.33209686,61.42224449,29.06232706,-0.24,-0.44193,0.86435,1,884.62
2396,64.05727149,53.72462121,18.20407736,-0.62695,-0.066736,0.77619,0.67325,5536.8
2396,8.368712326,94.74710202,16.3339067,0.34592,-0.30101,0.88867,0.9505,5530.7
2396,99.94027551,93.64175778,16.43708213,0.67941,-0.64242,0.35453,0.95936,8461.8
2396,56.49949893,49.51155451,52.20994062,-0.73874,-0.032443,0.67321,0.98842,7047
2396,38.76747386,75.38936835,40.13940201,0.70845,-0.4617,0.53379,0.72872,4977
2396,16.33496866,14.23047699,19.44448599,0.50055,-0.44179,0.74449,1,1066.4
2397,72.17654098,89.80221966,16.45796252,0.52086,-0.82233,0.22908,0.43444,4380.8
2397,8.555678538,94.44795609,16.08549591,0.16557,-0.28481,0.94418,0.67709,4451.1
2397,64.37915252,53.11900025,18.7998265,-0.59495,-0.049111,0.80226,0.80607,5389.6
2397,65.33941098,94.88022197,16.66586894,0.47217,-0.87658,0.093108,0.67961,4729.8
2397,39.30907758,20.33604559,17.76268753,0.77854,-0.33504,0.53068,0.41444,4619.7
2398,36.3729602,20.32557548,16.90428826,0.34204,-0.3794,0.85969,0.61579,4283.4
2398,64.79122605,53.85310439,19.37777645,-0.56602,-0.12408,0.815,0.91961,4864.6
2398,75.79770256,6.6546061,18.06781638,-0.92231,0.13658,-0.36151,1,4304.1
2398,-0.659512093,93.99325426,14.31989171,-0.55707,-0.52884,0.64032,1,7265.7
2399,68.97268798,53.58566792,18.82330945,-0.74796,0.65584,-0.10215,0.45001,5295.4
2399,39.29426986,20.02792527,18.13153447,0.94528,-0.13909,0.29513,0.52483,5020.7
2399,65.88804463,51.87794846,14.05043601,0.51786,-0.62661,0.5824,0.4591,6467.3
2399,31.00658121,20.96574779,16.95215161,0.45121,-0.56922,0.68731,1,3068.5
2400,56.47571683,46.41678508,18.74478364,-0.065153,0.52479,0.84874,0.83305,4373.6
2400,62.01904064,54.25022062,17.56540078,-0.4199,-0.24188,0.87474,0.81183,2336.5
2401,35.98436962,76.9733461,18.42170603,0.74849,-0.010599,-0.66306,0.39225,1.66E+05
2401,51.41120601,77.96202342,10.43346246,-0.71366,-0.69815,-0.057211,0.34421,7794.6
2401,31.80829233,80.80989276,9.095083537,-0.74425,0.47776,0.46672,1,2678.3
2401,56.52148616,45.4228727,17.64392659,0.117,0.50103,0.85748,0.80127,3643
2401,60.72583275,55.99154913,16.83339067,0.38363,0.43895,-0.8125,1,2790.4
2402,21.07942325,79.52057376,17.09693824,0.49768,-0.8497,0.17412,0.98865,18263
2402,19.90078825,82.30113526,12.43893684,0.24783,-0.9257,0.28577,0.6102,7425.9
2402,62.18835724,56.53031096,18.50053098,-0.36195,-0.20368,0.90967,0.68691,2196.3
2403,37.64552702,46.5660589,16.95379691,0.41756,-0.90594,0.070099,0.84095,10467
2403,44.57554183,50.51342417,14.91818658,-0.046733,-0.94132,0.33426,0.6065,2871.6
2403,1.868271086,9.12854301,16.17410294,-0.86113,0.38019,-0.33752,0.67164,10685
2403,62.97421362,55.86710442,17.87980316,-0.52398,-0.34829,0.77727,0.6396,2899.6
2404,10.61230686,53.46256936,16.83952316,0.95382,-0.26528,0.14093,0.57432,10041
2404,71.33594089,54.745008,29.43192186,-0.93279,0.046367,0.35743,0.50369,6535.3
2404,70.21115216,62.89329464,28.86055312,-0.57054,-0.5521,0.60801,1,2615.1
2404,2.278101022,-2.388575617,14.12721181,-0.80007,-0.59884,-0.0359,0.50591,13092
2404,29.13841483,76.64428556,17.40057137,0.30384,-0.94847,-0.08996,0.76989,2445.9
2404,45.22543638,79.31715452,16.94856186,0.046711,-0.97688,0.2086,0.65039,4562.3
2405,10.65568302,53.19976966,17.06403219,-0.95148,0.30698,-0.021367,0.39108,13158
2405,72.10025876,25.15379093,17.17172473,-0.95319,0.29861,-0.047562,0.48574,4082.9
2405,56.13080156,42.16427599,16.03848512,0.064997,-0.79435,0.60397,0.93177,1887.2
2405,43.00756839,43.36175718,35.39943461,-0.8547,-0.50242,-0.13061,0.53787,6536
2405,47.85133943,18.34971656,10.1676713,-0.88833,0.024181,0.45858,1,1986.7
2406,45.83973256,36.43204152,17.27014374,-0.21258,0.91919,0.33151,0.41815,7222.1
2406,49.02638467,42.19239571,26.87616854,-0.44042,-0.8258,-0.35226,0.96831,3766.9
2406,7.176615762,47.12755583,17.31381905,0.4226,-0.6951,0.58158,0.76511,5838.2
2406,68.22781459,44.99509401,33.64793515,-0.82524,0.55671,0.095104,0.96125,6692.3
2407,96.65714884,19.79459144,18.23219708,-0.14399,-0.22266,0.9642,0.8831,7399.4
2407,58.01766457,51.55540931,15.93797209,0.50089,-0.011662,0.86543,1,2155.7
2409,43.87554033,61.11188058,27.89954679,0.77031,-0.51698,0.37329,1,11878
2409,34.34205842,87.00071795,9.50281945,-0.14129,0.97646,-0.16299,0.70507,1515.3
2409,53.0329958,95.49795833,16.85223686,0.2937,-0.95237,0.082064,1,3893.6
2410,43.6112449,61.75728794,28.38401364,0.76657,-0.51624,0.38192,0.94564,13358
2410,43.94284817,72.86008944,15.17854525,-0.83922,0.31138,0.44581,0.31786,3704.6
2411,71.00239317,50.27961171,34.39280853,-0.94736,0.31199,0.071962,0.89832,7711.3
2412,35.09889765,4.591994855,17.21734448,0.86819,-0.17531,0.46423,0.99055,9692.7
2412,59.27542367,91.05115396,28.55482597,0.042434,0.76744,0.63971,0.36483,2953.9
2412,69.62033893,11.77448883,17.48807156,0.48677,-0.86173,0.14308,0.86424,2617.7
2415,97.53065498,86.79580298,16.15859222,-0.13539,-0.89072,0.43393,0.89237,9265.5
2415,62.2317334,50.903328,16.41944748,-0.50479,0.54954,0.66572,0.18918,4494.1
2415,20.91489298,16.10163483,15.87501683,-0.91952,0.36497,-0.1459,0.47939,5228.6
