1149,-1.638e-06,1.6775e-06,1.8166e-06,-0.055124,-0.93875,0.34016,1,-1067,7068.5,1959.3,624.98,359.36,-2315.3,7960.8
1149,-2.217e-06,3.474e-06,1.5173e-08,0.22473,-0.88961,0.39762,0.57272,2566.8,9634.3,3885,-1332.1,3218.3,-2589.7,16086
1149,-1.7433e-06,-6.5343e-07,-1.9252e-07,-0.37644,-0.76777,0.51848,1,297.33,1306.5,587.76,644.03,-592.15,-962.57,2191.6
1150,-5.1699e-08,5.202e-07,3.3887e-07,0.52046,-0.44316,0.72988,1,2197.2,1738.4,4908.7,-3168.6,3969.8,-3024.5,8844.3
1150,1.3976e-06,5.4294e-08,1.0619e-06,-0.96854,0.088019,0.23277,0.5632,8219,1299.9,3361,-971.37,-1281.6,-819.8,12880
1150,1.1558e-06,-3.3489e-07,1.0845e-06,-0.84957,0.52058,0.085079,0.75628,3862,1499.9,1453.3,-2780.7,-268.72,248.75,6815.2
1150,-1.5984e-07,-3.5881e-07,2.2935e-06,0.96453,0.031316,0.26211,0.63474,5631.7,68.621,3297.5,582.66,505.12,-2498,8997.9
1150,3.6849e-07,-2.6678e-07,7.4496e-08,0.75227,-0.40955,0.51611,0.65577,2849.8,1318.8,1726.3,-1259,1497.7,-700.04,5894.9
1150,-2.0049e-06,1.5959e-06,-2.9917e-07,0.58949,-0.79994,0.11219,0.69394,925.74,1384.5,199.66,-490.7,675.61,-3.0985,2509.9
1151,1.3712e-06,-2.9721e-07,9.2592e-07,-0.71466,0.48514,0.50389,1,4140.8,1411.9,2055.2,-2650.7,-2229.2,2565.4,7607.9
1151,3.5084e-07,-2.6623e-07,9.507e-08,0.75638,-0.38234,0.53075,0.65371,3338.9,1322.5,2102.8,-1468.7,1555.7,-857.38,6764.1
1151,1.3329e-06,7.3219e-08,8.3527e-07,-0.86095,-0.11915,0.49453,0.71247,10039,2213.3,3758.5,-92.099,-4581.3,-1988.6,16011
1151,-3.1821e-07,-3.385e-07,1.7089e-06,0.87666,0.44891,-0.17302,1,4345.6,1377.7,-989.52,1870,-858.09,-792.71,4733.8
1151,-2.364e-06,3.4067e-06,1.4311e-07,0.56432,0.10254,0.81916,0.3819,1859.3,1380.8,2730,-19.684,1275.8,236.87,5970
1152,-1.4002e-06,6.7949e-07,1.463e-07,0.758,-0.56249,0.33021,0.98951,16937,9041.5,3467.7,-12817,6964.5,-5750.4,29447
1152,9.2717e-07,-6.2459e-07,8.4415e-07,-0.60658,0.74193,0.28566,0.8534,4497.6,6647.7,1579.2,-4941.4,-2105.7,2126.2,12724
1152,1.0177e-06,-1.7246e-07,7.2063e-07,-0.69469,0.56131,0.44982,0.65529,1107.5,1218,536.87,-89.166,-1115.2,-43.293,2862.4
1152,1.4275e-06,2.0911e-08,1.0243e-06,-0.97959,0.10768,0.1697,0.62173,7982.8,1380.4,1756.8,-701.5,-1085,573.9,11120
1152,3.9084e-07,-2.705e-07,8.5433e-08,-0.77521,0.31849,-0.54555,0.30529,2858.1,2088.7,2378,-781.79,1313.5,380.9,7324.8
1152,2.5502e-07,-1.7646e-06,1.3882e-07,-0.89916,0.43731,-0.016196,0.31131,3752.4,2372.6,1701.1,-618.36,-432.48,-1057.8,7826.1
1152,-1.1619e-06,1.4845e-07,1.4671e-07,0.67788,-0.38294,0.62757,0.91612,2004.5,645.74,1814,-1469.7,1521.3,-775.76,4464.2
1152,-1.318e-06,2.5807e-07,-9.8176e-08,-0.76263,-0.59175,-0.2612,0.84609,3217.9,1821.6,745.12,2105.9,-5.905,2057.9,5784.6
1153,1.7982e-06,6.0175e-07,1.4053e-07,-0.52157,0.70289,-0.48364,0.44507,2503.7,2808.9,2372.8,-1499.3,-66.364,-1699.8,7685.5
1153,1.4012e-06,-9.8115e-09,9.1542e-07,-0.65089,0.70466,0.28247,0.38608,2652,2646.1,976.36,-524.52,-208.11,874.61,6274.5
1153,4.0417e-07,-2.5372e-07,8.0973e-08,0.72051,-0.34883,0.59932,0.68533,2786.6,999.68,2053.5,-822.36,1468.9,-1373.4,5839.8
1153,-1.2036e-06,1.6306e-07,1.009e-07,0.51096,-0.45558,0.72895,0.77305,1244.4,1295.1,2376.5,-726.03,1801.5,-1051,4916.1
1154,3.4451e-07,-2.3513e-07,1.1675e-07,0.82954,-0.36256,0.42475,0.55292,2771.3,1039.1,1423,-1088.1,837.96,-323.03,5233.4
1154,1.2014e-06,4.794e-07,6.398e-07,-0.87044,-0.33591,0.35985,0.89722,3142.4,702.58,474.88,816.27,-1243.9,-509.79,4319.9
1154,-5.6892e-07,1.9139e-06,1.0438e-07,-0.8174,0.45431,-0.35421,0.70206,3244.8,1525,883.95,-1124.1,1243.8,-815.49,5653.7
1154,-2.0057e-07,-7.1827e-07,6.7341e-08,0.26855,-0.95934,0.086899,1,58.701,1271.8,-72.871,-406.68,173.83,-124.93,1257.7
1155,1.2546e-06,-4.2396e-07,1.2501e-06,-0.83323,0.5503,0.053806,0.69761,4863.3,2527.6,1205.1,-2880.1,-412.33,-151.24,8596
1155,1.1586e-06,5.4608e-07,5.9154e-07,-0.75097,-0.33451,0.56934,1,2101.7,328.95,1233.7,1064.9,-1488.8,-819.66,3664.3
1155,1.288e-06,2.347e-06,-1.3475e-07,-0.62333,0.66927,0.4044,0.73048,772.6,796.68,366.59,-454.23,-308.64,847.6,1935.9
1156,4.3724e-07,-2.594e-07,6.7029e-08,0.63576,-0.32341,0.70086,0.87742,1879,182.41,2032.9,-686.16,555.12,-1620.6,4094.4
1157,9.2158e-07,-3.0021e-07,5.4121e-07,-0.85579,0.49262,0.15795,1,585.94,167.84,51.583,-416.82,-65.947,138.87,805.36
1157,4.6405e-07,-3.8229e-07,6.4564e-09,-0.78215,0.30905,-0.54104,0.65076,3000.2,1348.5,1697.8,-196.62,2073.3,-1807.9,6046.5
1157,1.2822e-06,-6.0671e-08,6.5776e-07,-0.88579,0.26103,0.38373,0.72057,2519.7,661.44,521.2,31.032,-791.15,684.15,3702.4
1157,7.6864e-07,-8.4373e-07,1.9167e-06,0.93165,-0.10492,0.34788,1,2719.9,-1792.9,1297.4,-305.59,862.88,-2056.1,2224.3
1157,-1.7879e-06,2.7853e-06,1.1661e-06,-0.33012,0.65305,0.68157,1,-145.1,2000.8,2738.8,-2112.1,-1489.1,2130.6,4594.5
1157,-1.7923e-06,3.4441e-06,1.7846e-08,-0.60764,-0.65339,0.45151,0.49998,4628.9,4720.4,2703.1,771.93,-2332.1,-2934.1,12052
1157,7.3139e-07,-2.1253e-06,1.0378e-07,0.64081,-0.43709,0.63113,0.79176,1668,895.32,1553.5,-727,1292.5,-1117.9,4116.8
1158,4.2676e-07,-3.1211e-07,5e-08,0.56367,-0.14939,0.81238,1,765.97,-795.67,1762.7,87.946,3751.3,-3794.1,1733
1158,3.2917e-07,-2.0858e-07,1.5237e-07,-0.84213,0.44583,-0.3034,0.90075,2539.8,666.6,523.31,-1230.4,575.04,-931.57,3729.7
1158,1.4664e-06,4.0149e-07,1.5374e-06,-0.97447,-0.14656,-0.17011,0.5213,3538.6,1115.2,594.92,355.19,522.4,-23.393,5248.7
1159,3.1097e-07,2.3739e-07,1.0192e-07,0.50798,-0.56266,0.6522,1,507.55,494.28,823.06,-628.89,868.1,-1322.1,1824.9
1159,3.7714e-07,-3.2763e-07,8.9463e-08,0.7623,-0.40097,0.50807,0.8358,2490.6,873.68,1189.6,-989.89,1461.6,-1054.2,4554
1160,1.4765e-06,-2.1068e-06,1.3469e-07,0.80302,-0.43492,0.40743,0.66981,3437.3,1415.8,1452.9,-1563.3,1247.4,-850.15,6306
1160,2.0531e-06,-1.7943e-06,1.2111e-07,0.60058,-0.5176,0.60942,0.97807,1088.5,951.14,1048.8,-506.59,1452.6,-995.12,3088.4
1160,7.4063e-07,1.2992e-06,2.452e-06,-0.9809,-0.14928,-0.12473,0.83254,5326.8,2151.1,-2312.7,426.72,756.6,1220.1,5165.2
1160,-6.6857e-08,-3.1423e-06,-4.5e-07,0.58656,-0.75193,-0.3009,1,941.64,1818.4,278.59,-1834,-2502.9,586.54,3038.6
1160,2.6864e-07,2.8546e-06,1.2862e-07,0.13246,-0.62648,0.7681,0.5461,1000.7,1526.9,2238.5,-639.06,-222.87,-1627.5,4766
1161,5.2795e-07,3.0188e-06,1.8702e-07,0.03343,-0.63754,0.76969,0.66571,695.56,2613.2,3410.3,-378.2,-75.307,-2053.7,6719
1161,4.3902e-07,1.2762e-06,2.65e-06,0.99782,-0.030064,0.058691,1,6412.2,-791.97,-2963.8,-186.55,615.66,509.57,2656.4
1162,1.189e-06,-2.6062e-07,7.3246e-07,-0.83464,0.43202,0.34167,0.94427,6692.9,2033.7,1065.9,-3020.8,-2673.3,1329.2,9792.5
1162,3.655e-07,-2.0552e-07,1.064e-07,0.76964,-0.39084,0.50487,0.68543,2789.7,1216.9,1767.6,-1603.3,1625.1,15.307,5774.2
1163,3.4007e-07,-2.3987e-07,1.2355e-07,0.75957,-0.45846,0.46138,0.75912,2425.8,1238.7,1247.6,-1442.1,1523.3,-320.63,4912.1
1163,1.2077e-06,-2.9289e-07,7.7099e-07,-0.80531,0.43241,0.40558,1,4147.9,1270.5,899.84,-2082.7,-2155.4,1100.3,6318.3
1164,-6.8948e-07,-1.7984e-06,1.602e-07,-0.25313,0.95629,-0.14638,0.64675,864.87,2407.6,119.45,-224.18,5.9919,-422.95,3391.9
1164,3.1854e-06,1.671e-06,1.1949e-07,0.08326,-0.92481,0.37121,0.8059,287.36,7139.2,2006.8,-836.65,-220.14,-2030,9433.4
1164,6.2518e-07,-1.6518e-06,-3.6381e-07,0.79025,-0.3271,0.51817,1,3955.2,793.72,1710.9,-1132,3870,-2821.8,6459.9
1165,-3.1613e-06,2.685e-06,1.1562e-07,-0.98917,0.14484,-0.02387,0.50628,7938.7,2266.8,1850.1,-787.71,81.139,-636.5,12056
1165,3.6097e-07,-2.5533e-07,9.2211e-08,0.78866,-0.36609,0.49396,0.73852,2968.9,877.04,1476.6,-1165.4,1282.1,-948.1,5322.5
1166,-3.153e-06,2.6934e-06,1.1197e-07,-0.97818,0.20748,-0.010617,0.48939,7633.7,2133.8,2232.1,-1273.6,-57.598,-717.52,12000
1166,3.542e-07,-2.4499e-07,9.5576e-08,0.77186,-0.36863,0.51802,0.98657,2492.6,445.76,1156.1,-1198,1331.7,-1011.5,4094.5
1166,1.3765e-06,4.7471e-07,9.1819e-07,-0.91762,-0.28865,0.27324,1,3184.8,248.54,436.61,1182.4,-968.66,-79.875,3869.9
1167,-3.1426e-06,2.6915e-06,1.1905e-07,-0.90294,0.3857,0.18955,0.61783,9290.3,3779.7,2008.5,-2759.6,-2214.9,-595.81,15079
1167,3.7618e-07,-2.4527e-07,1.149e-07,0.80583,-0.33635,0.48734,1,2345.7,407.63,878.3,-1117.4,1570.5,-472.1,3631.6
1168,5.7786e-07,-1.5301e-06,2.0496e-07,-0.73851,0.65693,0.15181,0.29929,2452,2240,1371.1,-717,-156.33,276.06,6063
1168,1.4688e-06,1.1293e-06,9.5353e-08,-0.62579,0.7786,-0.046662,0.53093,2649.8,3361.5,940.86,-1473.7,-388.37,-545.45,6952.1
1168,-3.14e-06,2.6841e-06,1.2258e-07,-0.96256,0.24267,0.12079,0.5068,10616,3562,2912.6,-1921.1,-1409.8,-1705,17091
1168,3.4112e-07,-2.5517e-07,1.1241e-07,0.82197,-0.33323,0.46187,0.83683,2836.1,690.12,1142.5,-1239.9,1535.8,-250.2,4668.8
1169,3.5219e-07,-2.7349e-07,1.0283e-07,0.80145,-0.36412,0.47443,0.55787,3303.7,1608,1945.6,-1347.7,1722.3,89.231,6857.2
1169,1.2871e-06,-5.9122e-07,1.9232e-06,-0.84354,0.50527,-0.18204,0.50042,8379.6,5013,1495,-2832.1,1104.8,-1275.9,14888
1169,-3.129e-06,2.7087e-06,1.2953e-07,-0.79423,0.52138,-0.31202,0.36996,7797.7,4896.1,4788.9,-3055,491.27,-2142.9,17483
1169,-3.4797e-08,-8.0859e-07,1.4013e-06,0.61046,0.6817,0.40325,0.49784,1824.8,2197,302,375.62,1034.1,494.88,4323.9
1170,-3.1507e-06,2.7003e-06,1.169e-07,-0.96754,0.11037,0.22735,0.48596,9830.6,3550.6,2839.8,-893.33,-2138,-1667.5,16221
1170,4.1315e-07,-2.3787e-07,1.2685e-07,0.74476,-0.30508,0.59351,0.8001,2680.4,1082.5,1990.5,-1045.2,2602.6,-265.75,5753.3
1171,-3.0968e-06,2.7133e-06,1.3973e-07,0.87262,-0.26341,0.41127,0.36068,8695,3641.6,5284,-1851.7,1501.1,-938.74,17621
1171,3.8634e-07,-2.4714e-07,1.1629e-07,0.78437,-0.22345,0.57865,0.83571,2803.2,885.29,1752.8,-724.99,2707.3,-120.04,5441.3
1171,1.0286e-06,1.124e-06,1.2257e-06,-0.43746,-0.88803,-0.14154,0.99995,512.67,1552.5,-189.72,629.91,-97.425,365.16,1875.4
1171,2.0426e-06,1.8591e-06,1.4422e-07,-0.38904,0.63064,0.67152,0.40984,776.41,1417,1545.7,-786.75,-379.91,186.19,3739.1
1172,3.3442e-07,-2.2075e-07,1.3144e-07,0.80072,-0.32671,0.5021,0.83617,2996,734.39,1489.8,-1480.7,1766.7,-254.86,5220.1
1173,3.64e-07,-2.3625e-07,1.076e-07,0.80139,-0.30238,0.51608,0.83404,2905.9,521.73,1410.1,-1095.4,1433.6,-688.5,4837.8
1174,3.7263e-07,-2.1133e-07,8.4122e-08,0.74083,-0.37893,0.5546,0.92162,2552.7,769.57,1562.3,-1464.2,1853.6,-668.87,4884.6
1174,1.4156e-07,7.9502e-07,1.0032e-06,-0.95817,-0.24528,-0.14744,1,2021.2,-81.258,-443.94,780.97,361.1,557.28,1496
1174,1.3944e-06,4.766e-07,1.0019e-06,-0.81665,-0.1483,0.55775,0.80028,3187.1,279.77,1906.4,808.66,-1755.3,-115.06,5373.3
1174,-3.3974e-06,2.6233e-06,-4.5e-07,-0.76281,0.62991,-0.14608,1,3215,2157.6,-314.48,-2507,1465.4,-3364.6,5058.1
1175,6.6375e-08,1.0068e-06,7.1947e-07,0.45144,-0.74419,0.49233,1,1493.2,5115,2293.7,-4481.8,3038.9,-3854.7,8902
1175,7.2596e-07,8.7603e-07,1.2095e-06,-0.98028,-0.19564,-0.027835,0.7463,1946.3,497.95,-161.25,221.8,2.656,305.82,2283
1175,-1.8255e-07,2.0589e-06,2.9e-06,-0.61946,-0.75725,-0.20699,1,2726.4,3767.4,-2532.1,1142.1,2709.4,-187.97,3961.7
1176,3.167e-07,-2.7886e-07,1.4136e-07,0.83889,-0.36959,0.39958,0.58062,3308.5,1302.4,1641.8,-1536.1,1239.2,110.34,6252.7
1176,2.0112e-06,1.8529e-06,9.9404e-08,0.41577,-0.88097,0.22591,0.36643,1340.8,2466.2,1118.9,-569.84,547.34,-206.75,4926
1177,3.5951e-07,-2.5658e-07,9.2192e-08,0.80091,-0.34861,0.48684,0.78716,2992.1,843.85,1368.5,-1223.8,1567.1,-614.32,5204.4
1178,2.0129e-07,4.3107e-07,6.5248e-07,-0.82745,-0.56149,0.0077096,0.6748,1.3216e+05,97251,-4147.8,2224.6,-890.4,-254.08,2.2527e+05
1178,-2.1175e-07,8.5968e-07,7.493e-07,0.46356,-0.51866,0.7184,1,604.85,882.7,1908.8,-1367.3,1534.3,-1547.9,3396.4
1178,-5.6061e-07,5.1781e-08,1.0065e-06,0.86735,0.41819,0.26986,1,2994,1204.2,-768.88,945.32,1289.1,91.082,3429.3
1179,-5.3629e-07,-1.0974e-07,1.1075e-06,0.90806,0.34158,0.24238,0.91712,4253.4,861.4,218.91,1415.3,1159.1,294.46,5333.7
1179,2.9355e-07,-1.3804e-07,1.294e-07,0.7703,-0.41805,0.48153,0.93066,1784.7,513.04,848.9,-1247.4,989.94,-478.5,3146.7
1179,-2.7378e-06,-2.185e-06,-8.3514e-08,0.728,-0.50624,0.46231,0.73731,4231.6,2438.6,2122.7,-2231.3,2235,-2003.9,8793
1179,2.6971e-06,-8.9213e-07,1.5167e-07,0.40414,-0.88407,0.23474,0.74121,843.7,2500.8,352.93,-746.19,509.73,-521.47,3697.4
1180,-1.8853e-06,-1.8311e-06,1.4759e-08,0.75412,-0.62783,0.19269,0.35979,2943.7,2453.9,1704.8,-1347,205.71,-353.27,7102.3
1180,6.7723e-07,-7.4406e-07,9.5116e-07,-0.40322,0.8544,0.32774,0.65681,1523.3,4744,1984.2,-2238.1,-756.84,1297.9,8251.6
1180,-1.8642e-06,-1.7649e-06,2.9366e-07,-0.61185,-0.77724,0.14676,0.45453,1153.3,1409.1,683.71,645.11,319.48,-503.33,3246.2
1180,1.3206e-06,2.0375e-06,2.0133e-06,0.50272,-0.74297,0.44188,0.7689,1346.5,2686.3,1691,-1800.4,784.08,-1290.2,5723.8
1181,1.1555e-06,2.3744e-06,1.1807e-07,0.73294,-0.25332,0.63137,0.63138,1767.8,860.88,1485.7,-424.27,1574.7,-196.79,4114.4
1181,2.1567e-06,8.1162e-07,-3.8881e-08,0.40581,-0.53697,0.73958,0.95055,397.32,1049.9,1666.5,-318.23,1943.1,-950.8,3113.7
1181,2.4567e-06,5.5845e-07,-3.2955e-07,0.55567,0.52498,0.64469,1,978.37,823.25,1416.8,1788.5,1222.1,1354.2,3218.4
1182,-1.5798e-06,-7.2395e-07,1.5167e-07,0.89513,-0.22641,0.38404,0.9202,15658,1454.6,3274.3,-3627.9,6258,-2187.2,20387
1182,1.5783e-06,9.8647e-07,1.2232e-07,0.49877,-0.25266,0.82909,1,793.16,252,2384.2,-258.44,1717.2,-847.69,3429.4
1182,1.2085e-06,-8.1159e-07,1.7679e-06,0.62391,-0.77497,-0.10075,0.61921,4048.7,5058.6,-867.7,-1839.6,-683.65,324.96,8239.6
1182,7.1966e-07,1.0507e-06,2.2016e-06,0.82791,0.54143,0.14637,0.28197,4983.4,4354.7,304.31,688.1,819.85,12.355,9642.5
1183,3.4518e-07,-2.2423e-07,1.1607e-07,0.83117,-0.40635,0.37951,0.61495,2957.2,1076.4,1275.5,-1261.6,774.41,-635.36,5309.1
1183,-1.7908e-06,-6.7275e-07,1.6728e-07,0.39899,-0.83997,0.36777,0.53653,1177.8,2571.2,987.26,-592.93,697.94,-722.88,4736.3
1183,1.3236e-06,4.806e-07,1.0187e-06,-0.90102,-0.26497,0.34344,0.69957,7444.1,1396.6,2410.5,1979.1,-2180.8,-1121.8,11251
1183,1.0275e-06,-4.9218e-07,1.2823e-06,-0.72536,0.68821,0.014948,0.8233,4697.4,4310.9,165.87,-3584,-285.5,-138.17,9174.2
1183,-1.6593e-06,-9.6934e-07,-9.723e-08,-0.74831,0.60923,-0.26244,0.44333,2341.9,2008.2,1268.3,-1173.6,1224.5,617.17,5618.4
1183,1.8369e-07,-7.8302e-07,1.6395e-07,0.53862,-0.61684,0.57393,0.6971,366.09,452.93,510,-566.08,155.1,-225.2,1329
1183,-2.2069e-07,5.2497e-07,2.7629e-07,0.30858,-0.91601,0.25632,0.83494,596.63,3552,513.91,-933.78,689.53,-790.47,4662.6
1183,1.6131e-06,9.9421e-07,1.199e-07,0.51724,-0.22708,0.82516,1,948.53,85.463,2768.2,-181.19,2254.1,-1309.7,3802.2
1184,1.926e-06,6.8237e-07,2.3556e-07,-0.71278,0.65189,0.25882,0.56006,3296,3012.1,1455.4,-2053.8,-961.35,546.03,7763.5
1184,-6.7051e-07,2.6102e-06,2.3249e-07,0.029249,-0.0018704,0.99957,0.31512,55966,30840,96817,8358.2,122.13,-559.34,1.8362e+05
1184,3.5539e-07,-2.6213e-07,1.1917e-07,0.77527,-0.33521,0.53534,0.59127,3629,1431.9,2358.7,-1420.3,1696.7,-461.3,7419.6
1184,1.2657e-06,4.8267e-07,8.0744e-07,0.81473,0.41964,-0.40015,0.91489,3421.4,1306.6,765.32,1409.2,-1910.8,-445.54,5493.3
1185,3.7442e-08,6.8975e-07,2.4716e-07,0.64579,-0.70992,0.28101,0.61126,2296.5,2658.8,1517.7,-2645.7,565.61,-637.23,6473
1185,-1.8885e-06,2.2662e-06,1.3516e-07,-0.054889,0.94503,0.32235,0.89447,142.66,4802.2,808.45,-279.57,-119.19,1495,5753.3
1185,1.2719e-06,5.0711e-07,8.3269e-07,-0.84928,-0.34178,0.40238,1,4066.7,760.17,584.27,1568.8,-2107,-803.62,5411.1
1185,2.6541e-06,1.5556e-06,1.3258e-07,-0.92244,0.37629,-0.08663,0.5818,3598.4,1456.9,544.94,-790.66,232.62,-299.23,5600.2
1186,2.6317e-06,1.5887e-06,1.4171e-07,-0.81637,0.56865,-0.10092,0.8303,10397,5347.3,1384.7,-6816,771.6,-1537.6,17129
1186,-1.7775e-08,7.9193e-07,3.4795e-07,-0.97248,0.23261,-0.01305,0.29446,2387.5,1020.2,1354.7,-548.86,-60.777,-466.36,4762.4
1186,3.5018e-07,7.5065e-07,7.8267e-07,-0.97594,0.10878,0.18896,1,1829.4,-200.4,-456.82,-387.83,-480.76,146.8,1172.2
1186,-1.8692e-06,2.2686e-06,1.438e-07,0.045101,0.92584,0.37521,1,-59.365,2738.8,326.12,192.33,-9.1399,1343.7,3005.5
1187,-2.5035e-06,5.4947e-08,1.5063e-07,-0.30767,0.1121,0.94487,0.47092,2220.6,1804.2,5952.4,-702.35,-1255.4,268.63,9977.2
1187,-7.2419e-07,4.7522e-07,1.2423e-06,-0.96921,0.16722,-0.18072,1,5676.5,333.93,-502.83,-841.74,1047.6,-773.74,5507.6
1187,3.3794e-07,-2.7206e-07,1.0235e-07,0.86049,-0.32,0.39643,0.71452,2914.9,1013.6,833.98,-708.61,1422.1,-348.89,4762.5
1188,3.3341e-07,2.6743e-07,1.5e-07,-0.56998,0.68938,-0.44708,1,520.21,537.04,184.94,-358.69,94.82,-930.49,1242.2
1188,-5.5161e-08,7.4551e-07,3.3198e-07,0.65051,-0.52519,0.54864,0.78462,2584.3,1926.8,1930.4,-1460.8,1898.1,-1374,6441.5
1188,4.453e-07,-2.1604e-07,1.1114e-07,0.6954,-0.36793,0.61729,0.42538,2207.1,1235.4,1972.2,-707.39,729.82,-595.53,5414.8
1188,1.1525e-06,3.8591e-08,5.0648e-07,0.72822,-0.57686,-0.37005,0.90137,1184.8,823.44,274.92,-613.84,-615.69,387.26,2283.1
1188,4.8292e-07,1.2181e-06,1.376e-06,0.11082,-0.98582,0.12598,0.35809,2561,4645.1,452.35,-151.69,155.86,-470.62,7658.5
1188,-6.2104e-08,2.4731e-06,-3.6344e-07,0.30325,-0.86832,0.3925,1,402.62,4066.5,825.42,-1770.1,112.02,-3451,5294.5
1188,-1.9167e-06,-2.5366e-06,1.645e-07,0.22712,-0.96761,0.1102,1,76.958,3325.1,-158.12,-907.47,344.35,-402.58,3243.9
1189,-1.2931e-07,7.7257e-07,5.2747e-07,0.15414,-0.0041672,0.98804,0.46956,61810,24913,1.3373e+05,-3956.8,1440.7,-255.98,2.2045e+05
1189,1.1582e-06,1.2751e-07,8.4765e-07,-0.88456,0.098027,0.45602,0.68089,4161.4,1277.4,1176.9,-325.44,-2157.7,-122.07,6615.7
1189,4.2346e-07,1.3521e-06,1.2548e-06,0.44189,-0.88373,0.1541,0.48114,4274.2,5056.7,-1843.7,-89.16,-469.83,-1186.9,7487.2
1190,-1.2192e-06,-1.638e-06,1.3481e-07,0.65205,-0.62448,0.42994,0.86124,2640.3,2428.6,1454.9,-2584.2,1469.5,-1429.4,6523.9
1190,-1.764e-06,1.4658e-06,1.2795e-07,-0.56175,0.82722,-0.012229,0.42678,1350.2,1904.7,598.74,-536.84,-167.81,-139.72,3853.6
1190,-5.9501e-07,6.1302e-07,1.1622e-06,0.43838,-0.4342,0.78695,1,258.35,445.56,2483.5,-1593.3,1751.2,-1482.2,3187.4
1190,-9.6145e-07,9.8931e-07,1.342e-07,-0.43716,0.89936,0.0062061,0.92506,1042.9,3808.5,46.864,-1672.4,42.04,45.226,4898.2
1190,9.36e-07,1.404e-06,2.15e-06,0.58723,0.80857,-0.03716,1,2675.1,3242.9,-5362.3,531.84,-913.36,244.41,555.73
1191,-1.4852e-06,-2.1948e-06,1.4784e-07,0.2129,-0.9577,0.19363,0.74542,1114.7,5823.1,617.5,-837.91,761.49,-1016,7555.3
1191,-2.7606e-07,-4.7896e-07,1.8802e-06,-0.68292,-0.71027,0.17068,0.6515,3463.5,3465.4,128.34,1930.7,-87.214,-1175.6,7057.3
1191,3.5739e-07,-2.4085e-07,9.9813e-08,0.80934,-0.33257,0.48412,0.93222,2740.7,598.58,1059,-1136.6,1713.6,-478.27,4398.3
1192,-1.2516e-06,1.0758e-06,1.4727e-07,0.46313,-0.84113,0.27929,0.95819,10005,32496,3631.5,-16277,7337.9,-9575.7,46133
1192,4.7027e-07,1.0791e-06,1.4024e-06,0.10273,-0.879,-0.46562,0.62183,752.59,2522.6,736.99,126.26,-857.01,1040.3,4012.2
1192,3.9646e-07,-2.3837e-07,1.1213e-07,0.76556,-0.34472,0.54322,0.93656,2252.7,772.94,1278.9,-1066.3,2125.4,-229.48,4304.6
1192,-2.0101e-07,-7.0355e-07,1.7844e-06,0.00048816,-0.74903,0.66253,0.6123,1364.4,3586.9,2723.7,41.974,79.428,-2683,7675
1193,-1.2523e-06,1.0767e-06,1.4468e-07,0.42507,-0.86462,0.26787,0.98464,2605.2,11420,1204,-5437,2520.5,-3110,15229
1193,1.2607e-06,2.0726e-06,2.261e-06,0.58503,-0.60153,0.54396,1,820.53,1271.1,67.528,-491.24,1389.2,-548.15,2159.2
1193,3.5981e-07,-2.3607e-07,1.133e-07,0.76712,-0.39892,0.50239,0.91619,2132.9,730.26,1034.2,-1186.4,1527.2,-407.44,3897.3
1194,-1.2464e-06,1.0917e-06,1.4043e-07,0.45086,-0.85292,0.26316,1,3627.3,15287,1836.8,-8872.9,3634.6,-4236.2,20751
1194,-1.1783e-06,2.7371e-06,2.1639e-06,-0.4944,0.55098,0.67231,0.81936,6143.4,4212.5,7982.4,-3909.7,-2644.5,6810.3,18338
1194,-1.4007e-06,2.4152e-06,-1.898e-07,-0.37763,-0.84398,0.38091,1,314.9,3929.8,829.75,2478.7,-1416,-1531,5074.4
1195,-1.1784e-06,1.7425e-06,-6.0855e-08,-0.3247,0.91558,-0.23723,0.33005,1821.3,2934.2,1283.8,-403.3,-50.046,-851.69,6039.3
1198,-1.5534e-06,8.7815e-07,1.4305e-07,0.038569,0.95888,-0.28117,0.84619,514.36,3173.1,193.23,61.117,-65.017,-1055.8,3880.7
1199,-1.5406e-06,8.8753e-07,1.4513e-07,-0.24538,-0.9315,0.26852,0.86147,794.09,4530.3,441.89,950.39,-42.496,-1421,5766.2
1199,2.2402e-06,-2.3582e-06,1.7168e-07,-0.23083,0.91117,0.34129,0.84752,338.79,2303.7,408.41,-468.89,-264.53,835.17,3050.9
1199,2.2513e-06,3.007e-06,-1.0604e-07,-0.097496,0.92422,-0.36921,0.74964,292.18,3298.5,983.9,-533.89,-1614.2,-922.37,4574.5
1200,-5.9176e-07,-1.1787e-07,1.2145e-06,0.96216,0.25996,0.081613,1,3668.7,-4.9457,-236.76,1269.7,347.7,15.088,3427
1200,9.2335e-08,-6.1088e-07,1.5096e-07,0.54868,-0.63959,0.5384,0.50311,1733,1843.8,1567,-786.03,579.3,-1157.9,5143.8
1200,2.3493e-06,2.5375e-06,7.5458e-07,0.10797,-0.99107,0.07825,1,-424.65,3222,-273.94,-725.08,174.39,-284.58,2523.4
1200,3.0455e-06,2.7241e-06,-2.5713e-07,-0.2273,-0.89095,0.39313,0.93015,2123.1,10959,2583.6,2250.6,1861.9,-8981.7,15665
1201,-2.1557e-07,-4.6331e-07,8.1145e-07,-0.54731,-0.78247,-0.29698,0.56134,2116.5,3145.2,1044.5,1270.3,506.35,929.34,6306.2
